pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Pi	chr4	10000001	11000000	0.0029313282309385838	98787	2479433	845839430	275574
Pi	chr4	11000001	12000000	0.0034533289016657207	116281	3419904	990320962	361514
Pi	chr4	12000001	13000000	0.002981945175096033	187373	4838222	1622505350	375778
Pi	chr4	13000001	14000000	0.005511255163394734	163442	7541721	1368421671	730598
Pi	chr4	14000001	15000000	0.004369075003763086	181166	6683411	1529708461	697738
Pi	chr4	15000001	16000000	0.0041057103729918104	179184	6285170	1530836184	528800
Pi	chr4	16000001	17000000	0.004165222736877721	208888	7469508	1793303377	547206
Pi	chr4	17000001	18000000	0.0033333266816731833	183401	5148245	1544476582	715298
Pi	chr4	18000001	19000000	0.004262442430630493	207143	7476114	1753950727	731444
Pi	chr4	19000001	20000000	0.0024587863191810454	227813	4836105	1966866727	505160
Pi	chr4	20000001	21000000	0.0021912301599820295	236598	4511565	2058918813	390914
Pi	chr4	21000001	22000000	0.002757546019776744	126854	2970627	1077271958	428768
Pi	chr4	22000001	23000000	0.00235025244035064	217730	4376011	1861932329	613242
Pi	chr4	23000001	24000000	0.0018297509310111685	230025	3651518	1995636640	428566
Pi	chr4	24000001	25000000	0.002372027843017638	196060	3997576	1685298936	490096
Pi	chr4	25000001	26000000	0.002326373617963001	90428	1810662	778319521	217798
Pi	chr4	26000001	27000000	0.002246207778456187	206134	4016122	1787956590	386984
Pi	chr4	27000001	28000000	0.0035212817111184977	198496	5952641	1690475653	637214
Pi	chr4	28000001	29000000	0.0030337029914563746	238392	6249943	2060169706	509940
Pi	chr4	29000001	30000000	0.003532574846731705	192784	5900735	1670377913	379358
Pi	chr4	30000001	31000000	0.0033607649191580193	225531	6536686	1944999474	539654
Pi	chr4	31000001	32000000	0.003897340238349194	187758	6229912	1598503497	653514
Pi	chr4	32000001	33000000	0.003952273018496732	211604	7160807	1811819924	597248
Pi	chr4	33000001	34000000	0.004447530949425743	185000	6922405	1556460220	745568
Pi	chr4	34000001	35000000	0.0038465178487846643	150395	4874849	1267340798	627846
Pi	chr4	35000001	36000000	0.004948536152425762	110453	4593492	928252691	475360
Pi	chr4	36000001	37000000	0.004615636604758685	172949	6800968	1473462619	552576
Pi	chr4	37000001	38000000	0.0031571906613124005	219981	5977604	1893330065	554452
Pi	chr4	38000001	39000000	0.0036497046811644076	153182	4794452	1313654780	411212
Pi	chr4	39000001	40000000	0.0035951057793730404	133475	4092999	1138491953	409496
Pi	chr4	40000001	41000000	0.0028421512003234746	146088	3579392	1259395348	339096
Pi	chr4	41000001	42000000	0.003727554634288381	159506	5078961	1362545019	484278
Pi	chr4	42000001	43000000	0.0045230565367653805	153642	5888673	1301923368	551236
Pi	chr4	43000001	44000000	0.0033716288045669727	98877	2850396	845406231	285432
Pi	chr4	44000001	45000000	0.0022617365531065184	151622	2945639	1302379358	389760
Pi	chr4	45000001	46000000	0.0022142925205239318	178286	3412346	1541054747	378486
Pi	chr4	46000001	47000000	0.0014668741386128553	166875	2119533	1444931739	333308
Pi	chr4	47000001	48000000	0.0013503554260474834	171375	2009693	1488269652	307554
Pi	chr4	48000001	49000000	0.001698773036404648	219434	3243982	1909602949	361690
Pi	chr4	49000001	50000000	0.0011547785306327662	211066	2125069	1840239443	321422
Pi	chr4	50000001	51000000	0.0005801023016641198	60084	302933	522206168	104424
Po	chr4	1	1000000	0.00584663933654245	132815	363591	62188033	155806
Po	chr4	1000001	2000000	0.006659802241251268	157307	488200	73305480	304088
Po	chr4	2000001	3000000	0.006629147116526583	150827	460478	69462631	248074
Po	chr4	3000001	4000000	0.006796732654682349	132291	406229	59768277	242574
Po	chr4	4000001	5000000	0.0069837951103740225	126355	405599	58077162	186476
Po	chr4	5000001	6000000	0.006685855081157112	118196	364030	54447785	344878
Po	chr4	6000001	7000000	0.0072087380508395445	166208	574294	79666371	107426
Po	chr4	7000001	8000000	0.007648527782768954	104255	373610	48847309	115366
Po	chr4	8000001	9000000	0.006250570561909365	186701	539197	86263645	254350
Po	chr4	9000001	10000000	0.006754626156376234	137589	427711	63321195	207722
Po	chr4	10000001	11000000	0.006353366321323444	98734	295290	46477723	105802
Po	chr4	11000001	12000000	0.006449732416723618	116139	352652	54676997	119614
Po	chr4	12000001	13000000	0.005892679958551877	187204	524795	89058799	148634
Po	chr4	13000001	14000000	0.0067121837863844515	155560	490045	73008281	424654
Po	chr4	14000001	15000000	0.005994646581349274	181159	517170	86271975	158898
Po	chr4	15000001	16000000	0.006682909973779705	179159	580354	86841511	80194
Po	chr4	16000001	17000000	0.007116814096126846	208887	713310	100228837	122526
Po	chr4	17000001	18000000	0.007199179640250312	183351	632569	87866817	123398
Po	chr4	18000001	19000000	0.004483337508695781	205095	439490	98027418	223292
Po	chr4	19000001	20000000	0.00511318616013154	227799	547567	107089197	253718
Po	chr4	20000001	21000000	0.004826039781953391	226387	519417	107627998	525940
Po	chr4	21000001	22000000	0.004176650142927415	124878	251657	60253311	137434
Po	chr4	22000001	23000000	0.004987062389437445	196456	434049	87035005	1183454
Po	chr4	23000001	24000000	0.006032195168860706	230025	658894	109229556	201736
Po	chr4	24000001	25000000	0.005457960472259733	195832	512216	93847510	139668
Po	chr4	25000001	26000000	0.00438436213895831	87563	180542	41178624	194568
Po	chr4	26000001	27000000	0.0046354116232152276	205763	453516	97837266	188740
Po	chr4	27000001	28000000	0.005992576660730229	198302	570629	95222645	143830
Po	chr4	28000001	29000000	0.0061095363491325315	238003	689234	112812816	207088
Po	chr4	29000001	30000000	0.0065182610042737845	187969	524777	80508743	724970
Po	chr4	30000001	31000000	0.008179063872836715	225531	892947	109174719	93954
Po	chr4	31000001	32000000	0.0062300211411440475	187714	563365	90427462	103460
Po	chr4	32000001	33000000	0.007277078337171627	210865	697267	95816888	405480
Po	chr4	33000001	34000000	0.007299523827508699	184893	631804	86554139	218426
Po	chr4	34000001	35000000	0.0071380934946374385	150298	514643	72098103	93178
Po	chr4	35000001	36000000	0.006998956729924364	110453	359880	51419092	149600
Po	chr4	36000001	37000000	0.004090619186215677	172884	336920	82364059	143970
Po	chr4	37000001	38000000	0.0055494997873993855	217641	577423	104049558	236836
Po	chr4	38000001	39000000	0.0074826702760861785	153178	525748	70262083	225602
Po	chr4	39000001	40000000	0.007693607220010831	133475	435917	56659638	387356
Po	chr4	40000001	41000000	0.0068323443328489625	144633	460506	67400877	238102
Po	chr4	41000001	42000000	0.005838075265420347	159417	447427	76639471	101618
Po	chr4	42000001	43000000	0.006789524611510639	153613	486772	71694563	175962
Po	chr4	43000001	44000000	0.006948540212206386	97755	318580	45848479	146098
Po	chr4	44000001	45000000	0.006722592259656405	151380	472287	70253703	204226
Po	chr4	45000001	46000000	0.006007880603463108	178039	506854	84364859	162394
Po	chr4	46000001	47000000	0.005340145329178505	166616	418551	78378204	180920
Po	chr4	47000001	48000000	0.0060331074151435135	171358	486684	80668877	172622
Po	chr4	48000001	49000000	0.005013886005348609	218320	525575	104823883	176642
Po	chr4	49000001	50000000	0.004659912470580938	210765	476001	102148056	109408
Po	chr4	50000001	51000000	0.0048667512101986405	60077	141184	29009907	28962
Scandinavia	chr4	1	1000000	0.0007874119432504518	131608	15667	19896828	46606
Scandinavia	chr4	1000001	2000000	0.0008662572370092921	156109	20071	23169792	141936
Scandinavia	chr4	2000001	3000000	0.0009397652227574583	142455	19590	20845632	257604
Scandinavia	chr4	3000001	4000000	0.001633084082465887	125761	30079	18418525	197602
Scandinavia	chr4	4000001	5000000	0.0013783529613285374	124107	25460	18471321	83872
Scandinavia	chr4	5000001	6000000	0.001540373760359871	114913	25641	16645960	239760
Scandinavia	chr4	6000001	7000000	0.0013269489088821836	164805	32944	24826879	57646
Scandinavia	chr4	7000001	8000000	0.0018885671617572331	103376	29190	15456162	48534
Scandinavia	chr4	8000001	9000000	0.0011985435984029824	181806	32253	26910160	166210
Scandinavia	chr4	9000001	10000000	0.002717474202314949	129373	50953	18750132	243870
Scandinavia	chr4	10000001	11000000	0.001936788726162541	97966	28260	14591163	45848
Scandinavia	chr4	11000001	12000000	0.0024655146099595397	110935	39562	16046143	177972
Scandinavia	chr4	12000001	13000000	0.0021008847392554202	182466	56558	26921039	176028
Scandinavia	chr4	13000001	14000000	0.0012586652468007892	158982	29426	23378734	161840
Scandinavia	chr4	14000001	15000000	0.0013603692603399412	175522	35365	25996618	176024
Scandinavia	chr4	15000001	16000000	0.001415298918825989	177446	37671	26616992	73920
Scandinavia	chr4	16000001	17000000	0.001636110778183261	200203	47505	29035320	295624
Scandinavia	chr4	17000001	18000000	0.0018026473359753865	178253	47295	26236413	177200
Scandinavia	chr4	18000001	19000000	0.0019963095765137663	198844	59071	29590100	225486
Scandinavia	chr4	19000001	20000000	0.0018613348130229793	226713	63406	34064801	66752
Scandinavia	chr4	20000001	21000000	0.0015135163333527984	230605	51759	34197847	202574
Scandinavia	chr4	21000001	22000000	0.0020587714291337806	119914	36087	17528415	197870
Scandinavia	chr4	22000001	23000000	0.0025835156487422207	182216	60656	23478085	1048082
Scandinavia	chr4	23000001	24000000	0.0014270228611763351	228412	49135	34431824	70722
Scandinavia	chr4	24000001	25000000	0.0020729223662874436	192409	59233	28574635	139578
Scandinavia	chr4	25000001	26000000	0.002686672545649208	80175	27892	10381615	356866
Scandinavia	chr4	26000001	27000000	0.0016516658378673706	204355	50854	30789521	70010
Scandinavia	chr4	27000001	28000000	0.0019274739851466876	194734	55795	28947213	141414
Scandinavia	chr4	28000001	29000000	0.001557817234745369	234279	54507	34989342	147700
Scandinavia	chr4	29000001	30000000	0.0020612460148959266	188406	57972	28124736	138024
Scandinavia	chr4	30000001	31000000	0.001395636763694111	223963	47356	33931465	53748
Scandinavia	chr4	31000001	32000000	0.0017294094354564995	187160	48916	28284800	37228
Scandinavia	chr4	32000001	33000000	0.0018448542911261453	209831	58306	31604664	71872
Scandinavia	chr4	33000001	34000000	0.0024048339906480227	182705	65572	27266747	95554
Scandinavia	chr4	34000001	35000000	0.0020599528734111193	149594	46297	22474786	47930
Scandinavia	chr4	35000001	36000000	0.0025539063850757923	109832	42039	16460666	35990
Scandinavia	chr4	36000001	37000000	0.0016986486180209106	172569	44219	26031870	33270
Scandinavia	chr4	37000001	38000000	0.0011782794892651952	218346	38521	32692583	85572
Scandinavia	chr4	38000001	39000000	0.0018748024647184905	151628	42395	22613049	76010
Scandinavia	chr4	39000001	40000000	0.002353451839665795	132191	46585	19794329	59372
Scandinavia	chr4	40000001	41000000	0.001059523561812415	143359	22812	21530432	82872
Scandinavia	chr4	41000001	42000000	0.0012774082126404773	155347	29626	23192273	124690
Scandinavia	chr4	42000001	43000000	0.001376586170449324	152962	31721	23043236	39836
Scandinavia	chr4	43000001	44000000	0.0016704805206662304	96832	24115	14435966	68270
Scandinavia	chr4	44000001	45000000	0.0013789262925374339	148435	30462	22091101	109994
Scandinavia	chr4	45000001	46000000	0.0009886137087340228	175804	26216	26517941	76322
Scandinavia	chr4	46000001	47000000	0.0007205311683502823	163585	17587	24408382	112778
Scandinavia	chr4	47000001	48000000	0.0009429201011166527	168124	23720	25155896	107454
Scandinavia	chr4	48000001	49000000	0.0006742334879070052	216968	22127	32818008	77228
Scandinavia	chr4	49000001	50000000	0.00040870859768640805	209434	12941	31663146	62408
Scandinavia	chr4	50000001	51000000	0.0006887504251260592	57817	5962	8656256	58400
Se	chr4	1	1000000	0.006166271863702314	133036	490406	79530389	152874
Se	chr4	1000001	2000000	0.0071044655025189465	158346	666724	93845765	302374
Se	chr4	2000001	3000000	0.007195443168768263	151502	648020	90059776	204304
Se	chr4	3000001	4000000	0.007910415652493218	132127	605172	76503186	251004
Se	chr4	4000001	5000000	0.007482469474846138	126357	557041	74446144	175820
Se	chr4	5000001	6000000	0.008036924896385786	123557	565075	70309852	330560
Se	chr4	6000001	7000000	0.008444680133827329	166238	858193	101625282	105188
Se	chr4	7000001	8000000	0.008347444401255651	104437	518930	62166332	126156
Se	chr4	8000001	9000000	0.0073215084691081195	186488	820110	112013802	197600
Se	chr4	9000001	10000000	0.008065943725030668	137793	666930	82684683	134782
Se	chr4	10000001	11000000	0.007857660042141008	98783	476576	60651135	56134
Se	chr4	11000001	12000000	0.008100139155702768	116264	567848	70103487	102702
Se	chr4	12000001	13000000	0.007449427495255271	187176	857098	115055553	97434
Se	chr4	13000001	14000000	0.007149308703717448	155912	666862	93276431	463466
Se	chr4	14000001	15000000	0.007302355331242134	181152	808963	110781106	128268
Se	chr4	15000001	16000000	0.006949992223925644	179092	773644	111315808	53112
Se	chr4	16000001	17000000	0.007601895148142172	208888	968928	127458743	133882
Se	chr4	17000001	18000000	0.007159826752552775	183286	776602	108466591	258182
Se	chr4	18000001	19000000	0.004921423062272821	205922	610729	124096017	256370
Se	chr4	19000001	20000000	0.004937511105965833	227712	684017	138534777	171938
Se	chr4	20000001	21000000	0.005543015873744576	226803	720824	130041843	851402
Se	chr4	21000001	22000000	0.004267223426060122	124715	327893	76839895	149506
Se	chr4	22000001	23000000	0.0049390162529038585	196006	544781	110301520	1363984
Se	chr4	23000001	24000000	0.006459376077972258	230025	908860	140703992	135332
Se	chr4	24000001	25000000	0.005004892731224368	194998	602712	120424559	127666
Se	chr4	25000001	26000000	0.00414555397473349	87726	219705	52997742	193068
Se	chr4	26000001	27000000	0.004042257262989447	202218	508203	125722577	204254
Se	chr4	27000001	28000000	0.006806382298248198	198278	821069	120632219	193122
Se	chr4	28000001	29000000	0.006540886899961427	237849	932746	142602374	263988
Se	chr4	29000001	30000000	0.006818587346487204	188721	699657	102610257	803246
Se	chr4	30000001	31000000	0.007433297262198373	225530	1017741	136916494	174608
Se	chr4	31000001	32000000	0.006439576830367093	187663	733420	113892577	159630
Se	chr4	32000001	33000000	0.006693144886773473	209857	805289	120315489	544702
Se	chr4	33000001	34000000	0.0062888178097153516	184946	715120	113712946	97244
Se	chr4	34000001	35000000	0.006384309677865145	150292	591332	92622700	69220
Se	chr4	35000001	36000000	0.00680010011644003	110448	459614	67589299	74822
Se	chr4	36000001	37000000	0.003764963827912908	172912	399531	106118151	125630
Se	chr4	37000001	38000000	0.00574940989146332	218508	756471	131573677	283266
Se	chr4	38000001	39000000	0.008421832944651847	153182	784609	93163686	112740
Se	chr4	39000001	40000000	0.007682509780167324	133475	579562	75439149	284130
Se	chr4	40000001	41000000	0.007898659771235597	146067	675272	85491972	249872
Se	chr4	41000001	42000000	0.00670840823379126	159506	661940	98673184	65600
Se	chr4	42000001	43000000	0.0074045534764839655	153603	661235	89301131	269042
Se	chr4	43000001	44000000	0.007795788672012609	98828	457109	58635376	144116
Se	chr4	44000001	45000000	0.006957764355971486	151490	627149	90136568	195880
Se	chr4	45000001	46000000	0.006215297618065229	178136	668824	107609328	169752
Se	chr4	46000001	47000000	0.005698752489092709	166809	573998	100723448	163836
Se	chr4	47000001	48000000	0.0058945387587322874	171367	605582	102736113	191354
Se	chr4	48000001	49000000	0.005143771124712568	218330	690932	134324017	147670
Se	chr4	49000001	50000000	0.005231479861023499	210987	680504	130078681	105918
Se	chr4	50000001	51000000	0.005160631691981362	60084	192407	37283614	18492
Spain	chr4	1	1000000	0.002885135463225104	132900	44444	15404476	48360
Spain	chr4	1000001	2000000	0.0032732624828220058	160400	59704	18239906	83540
Spain	chr4	2000001	3000000	0.0034798203137275502	151502	60416	17361816	78064
Spain	chr4	3000001	4000000	0.003229713832806153	132224	44400	13747348	205480
Spain	chr4	4000001	5000000	0.003735447532262538	125264	54004	14457170	65476
Spain	chr4	5000001	6000000	0.003831837186089991	123492	53608	13990156	66296
Spain	chr4	6000001	7000000	0.004004593762706953	165993	78492	19600490	29796
Spain	chr4	7000001	8000000	0.00459917271019432	104344	55064	11972588	45160
Spain	chr4	8000001	9000000	0.003507378496879466	186579	77420	22073466	27540
Spain	chr4	9000001	10000000	0.0037379148266523683	137827	60204	16106306	35172
Spain	chr4	10000001	11000000	0.004379782994069479	98594	50352	11496460	30632
Spain	chr4	11000001	12000000	0.0053763233097670355	113612	66780	12421128	151840
Spain	chr4	12000001	13000000	0.004215081323184263	187285	90332	21430666	86644
Spain	chr4	13000001	14000000	0.003373651321660336	163294	64912	19240874	30372
Spain	chr4	14000001	15000000	0.004429450896643395	180811	91240	20598490	100804
Spain	chr4	15000001	16000000	0.0026295516900501355	178772	54956	20899380	53736
Spain	chr4	16000001	17000000	0.0022192932345179513	205184	53992	24328466	84404
Spain	chr4	17000001	18000000	0.002843876418306302	182190	61076	21476320	52976
Spain	chr4	18000001	19000000	0.0030639794900964743	207143	75068	24500164	27032
Spain	chr4	19000001	20000000	0.0019415611129509627	227771	52084	26825836	43720
Spain	chr4	20000001	21000000	0.00286641183775646	236297	72804	25399002	294532
Spain	chr4	21000001	22000000	0.0020059637706787603	126842	29800	14855702	27964
